PSNR,SSIM,MSE,RMSE,UQI,FSIM,GMSD,VIF,BRISQUE,NIQE,PIQE,LPIPS,Entropy_Before,Entropy_After,Contrast_Before,Contrast_After,Sharpness_Before,Sharpness_After,EdgeStrength_Before,EdgeStrength_After,NoiseLevel_Before,NoiseLevel_After,Dataset,Patient_ID,Modality,Processing_Time_Sec
12.574301710273081,0.6749928938821164,0.055280230939388275,0.23511748327036056,0.7382093667984009,0.8010164499282837,0.0012111125979572535,0.7954755425453186,3.0529749393463135,4.869669437408447,29.691850662231445,0.2050163447856903,7.003814311236093,7.585884306226949,0.19452624022960663,0.305826336145401,0.09356360882520676,0.28367504477500916,0.1913355141878128,0.3340508043766022,0.009753813035786152,0.005836927331984043,Spine,SP3,S82021_eT2W_TSE_DRIVE_HR_20260303142846_902_i00006,2.15
16.092761906931173,0.7459345469987096,0.02458803355693817,0.1568057191461401,0.8661641478538513,0.9001693725585938,0.0007415298605337739,0.520430326461792,4.508676052093506,5.538322925567627,20.253780364990234,0.16113893687725067,7.064671594688876,7.365353018924148,0.21593940258026123,0.29548177123069763,0.26840320229530334,0.4567054510116577,0.3100588023662567,0.4060908854007721,0.0,0.0,Spine,SP3,S82021_eT2W_TSE_DRIVE_HR_20260303142846_602_i00029,3.037
17.244391272560037,0.7870349226302242,0.0188608318567276,0.13733474380770366,0.8894990086555481,0.9047079086303711,0.0006984520005062222,0.5424325466156006,4.077489852905273,5.269745826721191,22.519975662231445,0.14651310443878174,6.95746460784588,7.26159969360129,0.2158040553331375,0.2867782711982727,0.24607323110103607,0.41432225704193115,0.2969045341014862,0.3835776448249817,0.0,0.0,Spine,SP3,S82021_eT2W_TSE_DRIVE_HR_20260303142846_602_i00034,3.066
14.240785686477329,0.7364071002330279,0.03766356036067009,0.19407101885822645,0.8085353374481201,0.8460328578948975,0.0009729746961966157,0.7327841520309448,3.3227317333221436,4.852205276489258,28.010053634643555,0.1708800196647644,6.965448334749842,7.4016093736087365,0.21839451789855957,0.3088408410549164,0.12656468152999878,0.30109116435050964,0.21103069186210632,0.330595463514328,0.007153581362217665,0.0,Spine,SP3,S82021_eT2W_TSE_DRIVE_HR_20260303142846_902_i00011,3.218
17.192586655238348,0.6579220800466835,0.019087160006165504,0.1381562883337762,0.7090874314308167,0.8177822232246399,0.0008127327891997993,0.7842913269996643,2.8648829460144043,3.5120208263397217,35.073787689208984,0.11963192373514175,5.334499511392925,5.907479088289377,0.14715604484081268,0.230818510055542,0.08565302193164825,0.21156509220600128,0.1428481936454773,0.23579296469688416,0.14206402003765106,0.0,Spine,SP5,S82023_eSTIR_longTE_20260303153859_502,0.756
17.481800195889633,0.8296037756906834,0.017857473343610764,0.13363185751762474,0.918729305267334,0.9020430445671082,0.0006593568250536919,0.644631564617157,3.471673011779785,5.069398880004883,27.722423553466797,0.1332753449678421,7.193767971787928,7.472166459781496,0.26464617252349854,0.3261907994747162,0.19755300879478455,0.33455410599708557,0.26382938027381897,0.34322696924209595,0.002402884652838111,0.0,Spine,SP3,S82021_eT2W_TSE_DRIVE_HR_20260303142846_902_i00016,1.779
15.64757753594784,0.7774492465582213,0.027242204174399376,0.16505212562823715,0.8641386032104492,0.8716464638710022,0.0009921824093908072,0.7114708423614502,3.584001302719116,5.309603691101074,26.48207664489746,0.16489359736442566,7.233767517785278,7.577393576180267,0.22143061459064484,0.30836060643196106,0.16765087842941284,0.3708435595035553,0.2555693984031677,0.3767741024494171,0.0060761459171772,0.0,Spine,SP3,S82021_eT2W_TSE_DRIVE_HR_20260303142846_902_i00020,2.01
16.03164996266336,0.8004971061189915,0.02493647113442421,0.15791285930672083,0.862667441368103,0.8929381370544434,0.0008168515050783753,0.7153888940811157,3.791722297668457,5.39457368850708,25.388059616088867,0.1558130830526352,7.257673469264978,7.539630802092355,0.21518799662590027,0.28774309158325195,0.2181287556886673,0.41257917881011963,0.28572943806648254,0.39558011293411255,0.004164549987763166,0.0,Spine,SP3,S82021_eT2W_TSE_DRIVE_HR_20260303142846_902_i00024,3.115
16.886529187428735,0.8120249056985774,0.0204808060079813,0.1431111666082745,0.8893176317214966,0.903132438659668,0.0006587121170014143,0.6927670836448669,3.9344098567962646,5.4723052978515625,25.119518280029297,0.14344364404678345,7.141409655839297,7.331115696401595,0.22970569133758545,0.2955998480319977,0.2644132971763611,0.43095505237579346,0.3030344247817993,0.3994239568710327,0.002434449503198266,0.0,Spine,SP3,S82021_eT2W_TSE_DRIVE_HR_20260303142846_902_i00029,3.221
18.22466600883519,0.8183328262421798,0.015049893409013748,0.12267800703065626,0.750533938407898,0.8683502078056335,0.0006678509525954723,0.7819080352783203,2.5275533199310303,3.0659031867980957,44.101139068603516,0.08014422655105591,3.7881911782880873,4.137185379841767,0.1798470914363861,0.25183969736099243,0.09254039824008942,0.1925330013036728,0.12475541234016418,0.18217837810516357,0.15369556844234467,0.0,Spine,SP5,S82023_eT2W_TSE_20260303153859_303,1.712
